id,time_of_event,time_of_alert,label,vid_path,event_frame,tensor_path
01421,,,0,data/01421.mp4,-1,train_tensor/01421.pt
01423,,,0,data/01423.mp4,-1,train_tensor/01423.pt
01425,,,0,data/01425.mp4,-1,train_tensor/01425.pt
01426,,,0,data/01426.mp4,-1,train_tensor/01426.pt
01431,,,0,data/01431.mp4,-1,train_tensor/01431.pt
01434,,,0,data/01434.mp4,-1,train_tensor/01434.pt
01436,,,0,data/01436.mp4,-1,train_tensor/01436.pt
01437,,,0,data/01437.mp4,-1,train_tensor/01437.pt
01438,,,0,data/01438.mp4,-1,train_tensor/01438.pt
01439,,,0,data/01439.mp4,-1,train_tensor/01439.pt
01440,,,0,data/01440.mp4,-1,train_tensor/01440.pt
01441,,,0,data/01441.mp4,-1,train_tensor/01441.pt
01442,,,0,data/01442.mp4,-1,train_tensor/01442.pt
01445,,,0,data/01445.mp4,-1,train_tensor/01445.pt
01446,,,0,data/01446.mp4,-1,train_tensor/01446.pt
01448,,,0,data/01448.mp4,-1,train_tensor/01448.pt
01449,,,0,data/01449.mp4,-1,train_tensor/01449.pt
01452,,,0,data/01452.mp4,-1,train_tensor/01452.pt
01453,,,0,data/01453.mp4,-1,train_tensor/01453.pt
01454,,,0,data/01454.mp4,-1,train_tensor/01454.pt
01456,,,0,data/01456.mp4,-1,train_tensor/01456.pt
01459,,,0,data/01459.mp4,-1,train_tensor/01459.pt
01461,,,0,data/01461.mp4,-1,train_tensor/01461.pt
01462,,,0,data/01462.mp4,-1,train_tensor/01462.pt
01463,,,0,data/01463.mp4,-1,train_tensor/01463.pt
01465,,,0,data/01465.mp4,-1,train_tensor/01465.pt
01466,,,0,data/01466.mp4,-1,train_tensor/01466.pt
01468,,,0,data/01468.mp4,-1,train_tensor/01468.pt
01470,,,0,data/01470.mp4,-1,train_tensor/01470.pt
01473,,,0,data/01473.mp4,-1,train_tensor/01473.pt
01476,,,0,data/01476.mp4,-1,train_tensor/01476.pt
01477,,,0,data/01477.mp4,-1,train_tensor/01477.pt
01478,,,0,data/01478.mp4,-1,train_tensor/01478.pt
01482,,,0,data/01482.mp4,-1,train_tensor/01482.pt
01485,,,0,data/01485.mp4,-1,train_tensor/01485.pt
01486,,,0,data/01486.mp4,-1,train_tensor/01486.pt
01487,,,0,data/01487.mp4,-1,train_tensor/01487.pt
01488,,,0,data/01488.mp4,-1,train_tensor/01488.pt
01490,,,0,data/01490.mp4,-1,train_tensor/01490.pt
01491,,,0,data/01491.mp4,-1,train_tensor/01491.pt
01492,,,0,data/01492.mp4,-1,train_tensor/01492.pt
01495,,,0,data/01495.mp4,-1,train_tensor/01495.pt
01496,,,0,data/01496.mp4,-1,train_tensor/01496.pt
01497,,,0,data/01497.mp4,-1,train_tensor/01497.pt
01498,,,0,data/01498.mp4,-1,train_tensor/01498.pt
01499,,,0,data/01499.mp4,-1,train_tensor/01499.pt
01500,,,0,data/01500.mp4,-1,train_tensor/01500.pt
01501,,,0,data/01501.mp4,-1,train_tensor/01501.pt
01503,,,0,data/01503.mp4,-1,train_tensor/01503.pt
01506,,,0,data/01506.mp4,-1,train_tensor/01506.pt
01507,,,0,data/01507.mp4,-1,train_tensor/01507.pt
01508,,,0,data/01508.mp4,-1,train_tensor/01508.pt
01510,,,0,data/01510.mp4,-1,train_tensor/01510.pt
01511,,,0,data/01511.mp4,-1,train_tensor/01511.pt
01517,,,0,data/01517.mp4,-1,train_tensor/01517.pt
01518,,,0,data/01518.mp4,-1,train_tensor/01518.pt
01519,,,0,data/01519.mp4,-1,train_tensor/01519.pt
01521,,,0,data/01521.mp4,-1,train_tensor/01521.pt
01523,,,0,data/01523.mp4,-1,train_tensor/01523.pt
01525,,,0,data/01525.mp4,-1,train_tensor/01525.pt
01526,,,0,data/01526.mp4,-1,train_tensor/01526.pt
01527,,,0,data/01527.mp4,-1,train_tensor/01527.pt
01529,,,0,data/01529.mp4,-1,train_tensor/01529.pt
01530,,,0,data/01530.mp4,-1,train_tensor/01530.pt
01532,,,0,data/01532.mp4,-1,train_tensor/01532.pt
01533,,,0,data/01533.mp4,-1,train_tensor/01533.pt
01534,,,0,data/01534.mp4,-1,train_tensor/01534.pt
01537,,,0,data/01537.mp4,-1,train_tensor/01537.pt
01539,,,0,data/01539.mp4,-1,train_tensor/01539.pt
01540,,,0,data/01540.mp4,-1,train_tensor/01540.pt
01541,,,0,data/01541.mp4,-1,train_tensor/01541.pt
01542,,,0,data/01542.mp4,-1,train_tensor/01542.pt
01543,,,0,data/01543.mp4,-1,train_tensor/01543.pt
01548,,,0,data/01548.mp4,-1,train_tensor/01548.pt
01550,,,0,data/01550.mp4,-1,train_tensor/01550.pt
01551,,,0,data/01551.mp4,-1,train_tensor/01551.pt
01552,,,0,data/01552.mp4,-1,train_tensor/01552.pt
01554,,,0,data/01554.mp4,-1,train_tensor/01554.pt
01557,,,0,data/01557.mp4,-1,train_tensor/01557.pt
01558,,,0,data/01558.mp4,-1,train_tensor/01558.pt
01559,,,0,data/01559.mp4,-1,train_tensor/01559.pt
01563,,,0,data/01563.mp4,-1,train_tensor/01563.pt
01564,,,0,data/01564.mp4,-1,train_tensor/01564.pt
01566,,,0,data/01566.mp4,-1,train_tensor/01566.pt
01568,,,0,data/01568.mp4,-1,train_tensor/01568.pt
01569,,,0,data/01569.mp4,-1,train_tensor/01569.pt
01570,,,0,data/01570.mp4,-1,train_tensor/01570.pt
01571,,,0,data/01571.mp4,-1,train_tensor/01571.pt
01572,,,0,data/01572.mp4,-1,train_tensor/01572.pt
01574,,,0,data/01574.mp4,-1,train_tensor/01574.pt
01577,,,0,data/01577.mp4,-1,train_tensor/01577.pt
01578,,,0,data/01578.mp4,-1,train_tensor/01578.pt
01579,,,0,data/01579.mp4,-1,train_tensor/01579.pt
01580,,,0,data/01580.mp4,-1,train_tensor/01580.pt
01581,,,0,data/01581.mp4,-1,train_tensor/01581.pt
01582,,,0,data/01582.mp4,-1,train_tensor/01582.pt
01584,,,0,data/01584.mp4,-1,train_tensor/01584.pt
01585,,,0,data/01585.mp4,-1,train_tensor/01585.pt
01586,,,0,data/01586.mp4,-1,train_tensor/01586.pt
01588,,,0,data/01588.mp4,-1,train_tensor/01588.pt
01589,,,0,data/01589.mp4,-1,train_tensor/01589.pt
01592,,,0,data/01592.mp4,-1,train_tensor/01592.pt
01593,,,0,data/01593.mp4,-1,train_tensor/01593.pt
01596,,,0,data/01596.mp4,-1,train_tensor/01596.pt
01597,,,0,data/01597.mp4,-1,train_tensor/01597.pt
01598,,,0,data/01598.mp4,-1,train_tensor/01598.pt
01599,,,0,data/01599.mp4,-1,train_tensor/01599.pt
01600,,,0,data/01600.mp4,-1,train_tensor/01600.pt
01603,,,0,data/01603.mp4,-1,train_tensor/01603.pt
01604,,,0,data/01604.mp4,-1,train_tensor/01604.pt
01605,,,0,data/01605.mp4,-1,train_tensor/01605.pt
01606,,,0,data/01606.mp4,-1,train_tensor/01606.pt
01607,,,0,data/01607.mp4,-1,train_tensor/01607.pt
01608,,,0,data/01608.mp4,-1,train_tensor/01608.pt
01609,,,0,data/01609.mp4,-1,train_tensor/01609.pt
01611,,,0,data/01611.mp4,-1,train_tensor/01611.pt
01616,,,0,data/01616.mp4,-1,train_tensor/01616.pt
01617,,,0,data/01617.mp4,-1,train_tensor/01617.pt
01618,,,0,data/01618.mp4,-1,train_tensor/01618.pt
01623,,,0,data/01623.mp4,-1,train_tensor/01623.pt
01625,,,0,data/01625.mp4,-1,train_tensor/01625.pt
01627,,,0,data/01627.mp4,-1,train_tensor/01627.pt
01628,,,0,data/01628.mp4,-1,train_tensor/01628.pt
01629,,,0,data/01629.mp4,-1,train_tensor/01629.pt
01630,,,0,data/01630.mp4,-1,train_tensor/01630.pt
01631,,,0,data/01631.mp4,-1,train_tensor/01631.pt
01632,,,0,data/01632.mp4,-1,train_tensor/01632.pt
01634,,,0,data/01634.mp4,-1,train_tensor/01634.pt
01635,,,0,data/01635.mp4,-1,train_tensor/01635.pt
01638,,,0,data/01638.mp4,-1,train_tensor/01638.pt
01639,,,0,data/01639.mp4,-1,train_tensor/01639.pt
01640,,,0,data/01640.mp4,-1,train_tensor/01640.pt
01643,,,0,data/01643.mp4,-1,train_tensor/01643.pt
01645,,,0,data/01645.mp4,-1,train_tensor/01645.pt
01646,,,0,data/01646.mp4,-1,train_tensor/01646.pt
01647,,,0,data/01647.mp4,-1,train_tensor/01647.pt
01649,,,0,data/01649.mp4,-1,train_tensor/01649.pt
01652,,,0,data/01652.mp4,-1,train_tensor/01652.pt
01654,,,0,data/01654.mp4,-1,train_tensor/01654.pt
01655,,,0,data/01655.mp4,-1,train_tensor/01655.pt
01656,,,0,data/01656.mp4,-1,train_tensor/01656.pt
01657,,,0,data/01657.mp4,-1,train_tensor/01657.pt
01662,,,0,data/01662.mp4,-1,train_tensor/01662.pt
01663,,,0,data/01663.mp4,-1,train_tensor/01663.pt
01664,,,0,data/01664.mp4,-1,train_tensor/01664.pt
01669,,,0,data/01669.mp4,-1,train_tensor/01669.pt
01671,,,0,data/01671.mp4,-1,train_tensor/01671.pt
01673,,,0,data/01673.mp4,-1,train_tensor/01673.pt
01678,,,0,data/01678.mp4,-1,train_tensor/01678.pt
01680,,,0,data/01680.mp4,-1,train_tensor/01680.pt
01681,,,0,data/01681.mp4,-1,train_tensor/01681.pt
01682,,,0,data/01682.mp4,-1,train_tensor/01682.pt
01683,,,0,data/01683.mp4,-1,train_tensor/01683.pt
01687,,,0,data/01687.mp4,-1,train_tensor/01687.pt
01690,,,0,data/01690.mp4,-1,train_tensor/01690.pt
01691,,,0,data/01691.mp4,-1,train_tensor/01691.pt
01695,,,0,data/01695.mp4,-1,train_tensor/01695.pt
01696,,,0,data/01696.mp4,-1,train_tensor/01696.pt
01697,,,0,data/01697.mp4,-1,train_tensor/01697.pt
01698,,,0,data/01698.mp4,-1,train_tensor/01698.pt
01699,,,0,data/01699.mp4,-1,train_tensor/01699.pt
01704,,,0,data/01704.mp4,-1,train_tensor/01704.pt
01705,,,0,data/01705.mp4,-1,train_tensor/01705.pt
01706,,,0,data/01706.mp4,-1,train_tensor/01706.pt
01707,,,0,data/01707.mp4,-1,train_tensor/01707.pt
01708,,,0,data/01708.mp4,-1,train_tensor/01708.pt
01710,,,0,data/01710.mp4,-1,train_tensor/01710.pt
01711,,,0,data/01711.mp4,-1,train_tensor/01711.pt
01712,,,0,data/01712.mp4,-1,train_tensor/01712.pt
01713,,,0,data/01713.mp4,-1,train_tensor/01713.pt
01714,,,0,data/01714.mp4,-1,train_tensor/01714.pt
01717,,,0,data/01717.mp4,-1,train_tensor/01717.pt
01719,,,0,data/01719.mp4,-1,train_tensor/01719.pt
01720,,,0,data/01720.mp4,-1,train_tensor/01720.pt
01722,,,0,data/01722.mp4,-1,train_tensor/01722.pt
01723,,,0,data/01723.mp4,-1,train_tensor/01723.pt
01724,,,0,data/01724.mp4,-1,train_tensor/01724.pt
01725,,,0,data/01725.mp4,-1,train_tensor/01725.pt
01726,,,0,data/01726.mp4,-1,train_tensor/01726.pt
01728,,,0,data/01728.mp4,-1,train_tensor/01728.pt
01734,,,0,data/01734.mp4,-1,train_tensor/01734.pt
01735,,,0,data/01735.mp4,-1,train_tensor/01735.pt
01736,,,0,data/01736.mp4,-1,train_tensor/01736.pt
01737,,,0,data/01737.mp4,-1,train_tensor/01737.pt
01739,,,0,data/01739.mp4,-1,train_tensor/01739.pt
01740,,,0,data/01740.mp4,-1,train_tensor/01740.pt
01741,,,0,data/01741.mp4,-1,train_tensor/01741.pt
01742,,,0,data/01742.mp4,-1,train_tensor/01742.pt
01747,,,0,data/01747.mp4,-1,train_tensor/01747.pt
01748,,,0,data/01748.mp4,-1,train_tensor/01748.pt
01750,,,0,data/01750.mp4,-1,train_tensor/01750.pt
01752,,,0,data/01752.mp4,-1,train_tensor/01752.pt
01753,,,0,data/01753.mp4,-1,train_tensor/01753.pt
01754,,,0,data/01754.mp4,-1,train_tensor/01754.pt
01755,,,0,data/01755.mp4,-1,train_tensor/01755.pt
01756,,,0,data/01756.mp4,-1,train_tensor/01756.pt
01761,,,0,data/01761.mp4,-1,train_tensor/01761.pt
01765,,,0,data/01765.mp4,-1,train_tensor/01765.pt
01766,,,0,data/01766.mp4,-1,train_tensor/01766.pt
01771,,,0,data/01771.mp4,-1,train_tensor/01771.pt
01778,,,0,data/01778.mp4,-1,train_tensor/01778.pt
01781,,,0,data/01781.mp4,-1,train_tensor/01781.pt
01783,,,0,data/01783.mp4,-1,train_tensor/01783.pt
01785,,,0,data/01785.mp4,-1,train_tensor/01785.pt
01786,,,0,data/01786.mp4,-1,train_tensor/01786.pt
01791,,,0,data/01791.mp4,-1,train_tensor/01791.pt
01795,,,0,data/01795.mp4,-1,train_tensor/01795.pt
01796,,,0,data/01796.mp4,-1,train_tensor/01796.pt
01797,,,0,data/01797.mp4,-1,train_tensor/01797.pt
01799,,,0,data/01799.mp4,-1,train_tensor/01799.pt
01800,,,0,data/01800.mp4,-1,train_tensor/01800.pt
01801,,,0,data/01801.mp4,-1,train_tensor/01801.pt
01802,,,0,data/01802.mp4,-1,train_tensor/01802.pt
01805,,,0,data/01805.mp4,-1,train_tensor/01805.pt
01806,,,0,data/01806.mp4,-1,train_tensor/01806.pt
01807,,,0,data/01807.mp4,-1,train_tensor/01807.pt
01809,,,0,data/01809.mp4,-1,train_tensor/01809.pt
01810,,,0,data/01810.mp4,-1,train_tensor/01810.pt
01811,,,0,data/01811.mp4,-1,train_tensor/01811.pt
01812,,,0,data/01812.mp4,-1,train_tensor/01812.pt
01813,,,0,data/01813.mp4,-1,train_tensor/01813.pt
01815,,,0,data/01815.mp4,-1,train_tensor/01815.pt
01819,,,0,data/01819.mp4,-1,train_tensor/01819.pt
01821,,,0,data/01821.mp4,-1,train_tensor/01821.pt
01824,,,0,data/01824.mp4,-1,train_tensor/01824.pt
01825,,,0,data/01825.mp4,-1,train_tensor/01825.pt
01827,,,0,data/01827.mp4,-1,train_tensor/01827.pt
01828,,,0,data/01828.mp4,-1,train_tensor/01828.pt
01829,,,0,data/01829.mp4,-1,train_tensor/01829.pt
01834,,,0,data/01834.mp4,-1,train_tensor/01834.pt
01835,,,0,data/01835.mp4,-1,train_tensor/01835.pt
01838,,,0,data/01838.mp4,-1,train_tensor/01838.pt
01840,,,0,data/01840.mp4,-1,train_tensor/01840.pt
01842,,,0,data/01842.mp4,-1,train_tensor/01842.pt
01843,,,0,data/01843.mp4,-1,train_tensor/01843.pt
01844,,,0,data/01844.mp4,-1,train_tensor/01844.pt
01845,,,0,data/01845.mp4,-1,train_tensor/01845.pt
01846,,,0,data/01846.mp4,-1,train_tensor/01846.pt
01848,,,0,data/01848.mp4,-1,train_tensor/01848.pt
01849,,,0,data/01849.mp4,-1,train_tensor/01849.pt
01852,,,0,data/01852.mp4,-1,train_tensor/01852.pt
01853,,,0,data/01853.mp4,-1,train_tensor/01853.pt
01858,,,0,data/01858.mp4,-1,train_tensor/01858.pt
01860,,,0,data/01860.mp4,-1,train_tensor/01860.pt
01862,,,0,data/01862.mp4,-1,train_tensor/01862.pt
01864,,,0,data/01864.mp4,-1,train_tensor/01864.pt
01866,,,0,data/01866.mp4,-1,train_tensor/01866.pt
01869,,,0,data/01869.mp4,-1,train_tensor/01869.pt
01870,,,0,data/01870.mp4,-1,train_tensor/01870.pt
01871,,,0,data/01871.mp4,-1,train_tensor/01871.pt
01872,,,0,data/01872.mp4,-1,train_tensor/01872.pt
01874,,,0,data/01874.mp4,-1,train_tensor/01874.pt
01875,,,0,data/01875.mp4,-1,train_tensor/01875.pt
01878,,,0,data/01878.mp4,-1,train_tensor/01878.pt
01879,,,0,data/01879.mp4,-1,train_tensor/01879.pt
01880,,,0,data/01880.mp4,-1,train_tensor/01880.pt
01881,,,0,data/01881.mp4,-1,train_tensor/01881.pt
01882,,,0,data/01882.mp4,-1,train_tensor/01882.pt
01887,,,0,data/01887.mp4,-1,train_tensor/01887.pt
01888,,,0,data/01888.mp4,-1,train_tensor/01888.pt
01889,,,0,data/01889.mp4,-1,train_tensor/01889.pt
01890,,,0,data/01890.mp4,-1,train_tensor/01890.pt
01891,,,0,data/01891.mp4,-1,train_tensor/01891.pt
01893,,,0,data/01893.mp4,-1,train_tensor/01893.pt
01896,,,0,data/01896.mp4,-1,train_tensor/01896.pt
01899,,,0,data/01899.mp4,-1,train_tensor/01899.pt
01901,,,0,data/01901.mp4,-1,train_tensor/01901.pt
01903,,,0,data/01903.mp4,-1,train_tensor/01903.pt
01904,,,0,data/01904.mp4,-1,train_tensor/01904.pt
01908,,,0,data/01908.mp4,-1,train_tensor/01908.pt
01912,,,0,data/01912.mp4,-1,train_tensor/01912.pt
01913,,,0,data/01913.mp4,-1,train_tensor/01913.pt
01916,,,0,data/01916.mp4,-1,train_tensor/01916.pt
01917,,,0,data/01917.mp4,-1,train_tensor/01917.pt
01918,,,0,data/01918.mp4,-1,train_tensor/01918.pt
01921,,,0,data/01921.mp4,-1,train_tensor/01921.pt
01922,,,0,data/01922.mp4,-1,train_tensor/01922.pt
01924,,,0,data/01924.mp4,-1,train_tensor/01924.pt
01925,,,0,data/01925.mp4,-1,train_tensor/01925.pt
01926,,,0,data/01926.mp4,-1,train_tensor/01926.pt
01929,,,0,data/01929.mp4,-1,train_tensor/01929.pt
01931,,,0,data/01931.mp4,-1,train_tensor/01931.pt
01932,,,0,data/01932.mp4,-1,train_tensor/01932.pt
01933,,,0,data/01933.mp4,-1,train_tensor/01933.pt
01934,,,0,data/01934.mp4,-1,train_tensor/01934.pt
01939,,,0,data/01939.mp4,-1,train_tensor/01939.pt
01943,,,0,data/01943.mp4,-1,train_tensor/01943.pt
01946,,,0,data/01946.mp4,-1,train_tensor/01946.pt
01948,,,0,data/01948.mp4,-1,train_tensor/01948.pt
01949,,,0,data/01949.mp4,-1,train_tensor/01949.pt
01951,,,0,data/01951.mp4,-1,train_tensor/01951.pt
01952,,,0,data/01952.mp4,-1,train_tensor/01952.pt
01954,,,0,data/01954.mp4,-1,train_tensor/01954.pt
01955,,,0,data/01955.mp4,-1,train_tensor/01955.pt
01959,,,0,data/01959.mp4,-1,train_tensor/01959.pt
01960,,,0,data/01960.mp4,-1,train_tensor/01960.pt
01961,,,0,data/01961.mp4,-1,train_tensor/01961.pt
01963,,,0,data/01963.mp4,-1,train_tensor/01963.pt
01964,,,0,data/01964.mp4,-1,train_tensor/01964.pt
01967,,,0,data/01967.mp4,-1,train_tensor/01967.pt
01968,,,0,data/01968.mp4,-1,train_tensor/01968.pt
01969,,,0,data/01969.mp4,-1,train_tensor/01969.pt
01970,,,0,data/01970.mp4,-1,train_tensor/01970.pt
01971,,,0,data/01971.mp4,-1,train_tensor/01971.pt
01972,,,0,data/01972.mp4,-1,train_tensor/01972.pt
01973,,,0,data/01973.mp4,-1,train_tensor/01973.pt
01975,,,0,data/01975.mp4,-1,train_tensor/01975.pt
01976,,,0,data/01976.mp4,-1,train_tensor/01976.pt
01979,,,0,data/01979.mp4,-1,train_tensor/01979.pt
01980,,,0,data/01980.mp4,-1,train_tensor/01980.pt
01983,,,0,data/01983.mp4,-1,train_tensor/01983.pt
01985,,,0,data/01985.mp4,-1,train_tensor/01985.pt
01986,,,0,data/01986.mp4,-1,train_tensor/01986.pt
01987,,,0,data/01987.mp4,-1,train_tensor/01987.pt
01988,,,0,data/01988.mp4,-1,train_tensor/01988.pt
01989,,,0,data/01989.mp4,-1,train_tensor/01989.pt
01990,,,0,data/01990.mp4,-1,train_tensor/01990.pt
01991,,,0,data/01991.mp4,-1,train_tensor/01991.pt
01992,,,0,data/01992.mp4,-1,train_tensor/01992.pt
01994,,,0,data/01994.mp4,-1,train_tensor/01994.pt
01995,,,0,data/01995.mp4,-1,train_tensor/01995.pt
01996,,,0,data/01996.mp4,-1,train_tensor/01996.pt
01998,,,0,data/01998.mp4,-1,train_tensor/01998.pt
02000,,,0,data/02000.mp4,-1,train_tensor/02000.pt
02002,,,0,data/02002.mp4,-1,train_tensor/02002.pt
02003,,,0,data/02003.mp4,-1,train_tensor/02003.pt
02004,,,0,data/02004.mp4,-1,train_tensor/02004.pt
02006,,,0,data/02006.mp4,-1,train_tensor/02006.pt
02007,,,0,data/02007.mp4,-1,train_tensor/02007.pt
02011,,,0,data/02011.mp4,-1,train_tensor/02011.pt
02012,,,0,data/02012.mp4,-1,train_tensor/02012.pt
02013,,,0,data/02013.mp4,-1,train_tensor/02013.pt
02016,,,0,data/02016.mp4,-1,train_tensor/02016.pt
02017,,,0,data/02017.mp4,-1,train_tensor/02017.pt
02019,,,0,data/02019.mp4,-1,train_tensor/02019.pt
02022,,,0,data/02022.mp4,-1,train_tensor/02022.pt
02026,,,0,data/02026.mp4,-1,train_tensor/02026.pt
02027,,,0,data/02027.mp4,-1,train_tensor/02027.pt
02028,,,0,data/02028.mp4,-1,train_tensor/02028.pt
02029,,,0,data/02029.mp4,-1,train_tensor/02029.pt
02031,,,0,data/02031.mp4,-1,train_tensor/02031.pt
02032,,,0,data/02032.mp4,-1,train_tensor/02032.pt
02034,,,0,data/02034.mp4,-1,train_tensor/02034.pt
02035,,,0,data/02035.mp4,-1,train_tensor/02035.pt
02037,,,0,data/02037.mp4,-1,train_tensor/02037.pt
02039,,,0,data/02039.mp4,-1,train_tensor/02039.pt
02040,,,0,data/02040.mp4,-1,train_tensor/02040.pt
02041,,,0,data/02041.mp4,-1,train_tensor/02041.pt
02042,,,0,data/02042.mp4,-1,train_tensor/02042.pt
02045,,,0,data/02045.mp4,-1,train_tensor/02045.pt
02046,,,0,data/02046.mp4,-1,train_tensor/02046.pt
02048,,,0,data/02048.mp4,-1,train_tensor/02048.pt
02049,,,0,data/02049.mp4,-1,train_tensor/02049.pt
02050,,,0,data/02050.mp4,-1,train_tensor/02050.pt
02051,,,0,data/02051.mp4,-1,train_tensor/02051.pt
02052,,,0,data/02052.mp4,-1,train_tensor/02052.pt
02055,,,0,data/02055.mp4,-1,train_tensor/02055.pt
02059,,,0,data/02059.mp4,-1,train_tensor/02059.pt
02060,,,0,data/02060.mp4,-1,train_tensor/02060.pt
02061,,,0,data/02061.mp4,-1,train_tensor/02061.pt
02064,,,0,data/02064.mp4,-1,train_tensor/02064.pt
02067,,,0,data/02067.mp4,-1,train_tensor/02067.pt
02069,,,0,data/02069.mp4,-1,train_tensor/02069.pt
02071,,,0,data/02071.mp4,-1,train_tensor/02071.pt
02072,,,0,data/02072.mp4,-1,train_tensor/02072.pt
02074,,,0,data/02074.mp4,-1,train_tensor/02074.pt
02079,,,0,data/02079.mp4,-1,train_tensor/02079.pt
02080,,,0,data/02080.mp4,-1,train_tensor/02080.pt
02083,,,0,data/02083.mp4,-1,train_tensor/02083.pt
02084,,,0,data/02084.mp4,-1,train_tensor/02084.pt
02085,,,0,data/02085.mp4,-1,train_tensor/02085.pt
02087,,,0,data/02087.mp4,-1,train_tensor/02087.pt
02088,,,0,data/02088.mp4,-1,train_tensor/02088.pt
02089,,,0,data/02089.mp4,-1,train_tensor/02089.pt
02092,,,0,data/02092.mp4,-1,train_tensor/02092.pt
02096,,,0,data/02096.mp4,-1,train_tensor/02096.pt
02097,,,0,data/02097.mp4,-1,train_tensor/02097.pt
02102,,,0,data/02102.mp4,-1,train_tensor/02102.pt
02104,,,0,data/02104.mp4,-1,train_tensor/02104.pt
02105,,,0,data/02105.mp4,-1,train_tensor/02105.pt
02106,,,0,data/02106.mp4,-1,train_tensor/02106.pt
02108,,,0,data/02108.mp4,-1,train_tensor/02108.pt
02111,,,0,data/02111.mp4,-1,train_tensor/02111.pt
02114,,,0,data/02114.mp4,-1,train_tensor/02114.pt
02115,,,0,data/02115.mp4,-1,train_tensor/02115.pt
02118,,,0,data/02118.mp4,-1,train_tensor/02118.pt
02119,,,0,data/02119.mp4,-1,train_tensor/02119.pt
02120,,,0,data/02120.mp4,-1,train_tensor/02120.pt
02121,,,0,data/02121.mp4,-1,train_tensor/02121.pt
02124,,,0,data/02124.mp4,-1,train_tensor/02124.pt
02129,,,0,data/02129.mp4,-1,train_tensor/02129.pt
02130,,,0,data/02130.mp4,-1,train_tensor/02130.pt
02132,,,0,data/02132.mp4,-1,train_tensor/02132.pt
02133,,,0,data/02133.mp4,-1,train_tensor/02133.pt
02134,,,0,data/02134.mp4,-1,train_tensor/02134.pt
02136,,,0,data/02136.mp4,-1,train_tensor/02136.pt
02137,,,0,data/02137.mp4,-1,train_tensor/02137.pt
